key,query,Title,LeafCats,ItemID,X_unit_id,SCORE,label_relevanceGrade,label_relevanceBinary,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
11250,maglite bulb 5 cell,Maglite LED Cree TTS Upgrade Conversion bulb for 3d 4d 5d or 6d / C cell Torch ,20760,5568,724907249,3:3:3,6,1.0,2676.618,0.0,-8.083581,-3.902833,93.854515,0.105706463154,0.0,0.0,179,-100.0
97747,creation audio labs boost,Creation Audio Labs MK423 Mk 4.23 Boost Pedal,41422,8683,753407874,3:3:3,6,1.0,2676.618,0.0,-7.716132,-3.376745,82.173454,0.068597,0.0,0.0,212,2.8951354972
84684,1991 trx200 rear fender,honda trx200 fourtrax 200 rear back fender fenders red plastic 91 1991 1990,43972,41669,753411234,3:3:3,6,1.0,2676.618,0.0,-7.784221,-4.681873,70.39167,0.148925,0.0,0.0,172,-100.0
59194,firm control strapless body shaper,Flexees Firm Control Bodybriefer Easy Up Strapless Body Shaper 1256 BLACK 38B,11530,29157,693261829,3:3:3,6,1.0,2676.618,0.0,-8.220442,-4.701753,88.429932,0.75831550753,0.0,0.0,153,2.64611425029
233470,usb 3 xlr adapter,XLR Female to USB Male 3m 9ft. Black Cable Cord Adapter Microphone Link DY,41459,76603,793070368,3:3:3,6,1.0,2676.618,0.0,-5.681469,-3.329295,22.953903,0.55719,0.0,0.0,224,0.0463967115751
13358,x5690 heatsink,MATCHED PAIR INTEL XEON SIX CORE X5690 3.46GHz 12MB 6.4GT/s Hex Core SLBVX CPU`S,164|56088,6653,724907862,3:3:3,6,1.0,2676.618,0.0,-8.486847,-2.592785,28.562614,0.291984732824,0.0,0.0,137,0.724731019509
222744,30f123, TOSHIBA GT30F123  MOSFET  BRAND NEW  (1PC),163768,71491,793070038,3:3:3,6,1.0,2676.618,0.0,-7.430025,-4.557417,36.352585,0.113529,21.0,-1000000.0,173,-0.474867256637
227314,mini cupcake liners,MINI RED FOIL BAKING MUFFIN CUPS CUPCAKE LINERS 100 CT ,46281|177012,73714,793069426,3:3:3,6,1.0,3866.307617,1.0,-7.828972,-5.218591,58.472565,0.558131,778.0,483870.0,174,0.577893175074
71063,att blackberry z10,BLACKBERRY Z10 AT&T LATEST MODEL 16GB,9355,35079,687424197,3:3:3,6,1.0,0.0,1.0,-8.211792,-3.488824,54.209915,0.674147418284,573.0,0.0,172,1.33230267561
149798,vineyard vines,NWT Womens VINEYARD VINES STRIPE Cotton 1/4 ZIP SWEATER SIZE LARGE  NEW,63866,54269,780089178,3:3:3,6,1.0,3039.285645,1.0,-6.972793,-3.809133,58.358948,0.043114,3748.0,73202.0,138,1.51695238095
89539,vht spray,VHT SP906-6 Barrel Spray Paint - Satin Black Ca,133199,43998,753407618,3:3:3,6,1.0,1750.692261,1.0,-7.007053,-3.607491,41.467632,0.0,258.0,-1000000.0,0,-100.0
18025,macleod sword,Movie Highlander Duncan MacLeod Handmade Full Tang Dragon Silver Katana Sword,43337,9013,724911104,3:3:3,6,1.0,2676.618,0.0,-6.890841,-3.465255,56.465546,0.586493883707,87.0,-1000000.0,211,-100.0
16079,avaya 9650,Avaya 9650 IP Business Telephone,11909,8052,724909663,3:3:3,6,1.0,2555.083252,1.0,-7.625699,-3.950328,49.123013,0.54347826087,95.0,-1000000.0,150,-100.0
76869,league of legends,League Of Legends LOL Account %7c NA %7c Level 30 UNRANKED %7c +20K  IP and 140 RP,139973,26106,687419648,3:3:3,6,1.0,2175.4375,1.0,-6.531724,-3.193722,21.943909,0.228965075296,14932.0,134689.0,118,-100.0
86500,flute of the gods,"Flute of the Gods 9781512286380, Paperback, BRAND NEW FREE P&H",171230,42552,753409918,3:3:3,6,1.0,2676.618,0.0,-7.390667,-4.736623,53.814075,0.0,0.0,0.0,205,-100.0
87947,g5 headcover,NEW Ping G5 Driver Headcover  Hard to Find ****Free Shipping****,18930,43229,753411972,3:3:3,6,1.0,2676.618,0.0,-7.943959,-3.593483,31.537615,0.530073,0.0,0.0,139,-0.272374624781
8730,avon demistik lilac,NEW OLD STOCK IN BOX AVON Perfumed Demistik ~LILAC~ NEW IN THE BOX Demistick,97,4316,724909820,3:3:3,6,1.0,2676.618,0.0,-7.49673,-4.845923,78.489334,0.0120457329522,0.0,0.0,0,-100.0
51018,synchro,"Junk Synchron, Archer Deck Booster T.G. Synchros, Synchron Explorer Yu Gi Oh",31395,25265,693262877,3:3:2,6,1.0,1348.214233,1.0,-8.395796,-3.180728,34.563519,0.483544303797,5909.0,0.0,137,-100.0
85554,mazda wiring mpv 2006,2006 Mazda MPV Factory Original Electrical Wiring Diagram Manual Book,34226,42053,753412315,3:3:3,6,1.0,2676.618,0.0,-7.390667,-4.736623,70.163361,0.0,0.0,0.0,134,-100.0
141469,morfar ikke kan,Om Morfar Ikke Kan Fikse Det Kan Ingen T-shirt Norwegian If Grandad Cant Fix It,15687,50272,780088413,3::,6,1.0,2676.618,0.0,-6.801588,-4.753085,49.133713,0.170478,0.0,0.0,192,-100.0
141230,canomn 106,4PK Toner Cartridges for Canon 106 MF6500 MF6530 MF6550 MF6560,16204,50169,780086404,2:3:3,6,1.0,3316.0625,1.0,-5.271874,-3.780115,33.424511,0.738088,891.0,515151.0,202,0.0304279878377
60027,tommy bahama silk wool,Tommy Bahama XL Long Sleeve 86%25 Silk / 14%25 Wool Button Front,57990,29593,687423257,3:3:3,6,1.0,2676.618,0.0,-7.619089,-5.456357,82.851219,0.492733105141,93.0,-1000000.0,172,-100.0
91695,chevrolet,Chevrolet : Corvette stingray,6168,45017,740191443,3:3:3,6,1.0,1874.833374,1.0,-10.309954,-3.998515,10.110485,0.214285714286,375101.0,28571.0,140,-100.0
174759,rabbit cage,Standard Pet Cage Rabbit Hutch Guinea Pig Ferret Chinchilla Small Animal House,63108,66323,809745163,3:3:3,6,1.0,4344.307617,1.0,-10.031637,-3.875989,43.897339,0.785682,1166.0,333333.0,220,-100.0
7736,kabuda walking sticks,Kabuda Antishock Light Weight Aluminum Trekking Pole Walking Stick Hiking Pole,23809,3792,724908703,3:3:2,6,1.0,2676.618,0.0,-8.520895,-4.590241,69.222939,0.398176489743,0.0,0.0,173,-100.0
228149,nikon 85 1.8g,Nikon AF-S NIKKOR 85mm f/1.8G Lens + UV Kit & Cleaning Kit,3323,74075,793071222,3:3:3,6,1.0,4070.0,1.0,-9.038808,-5.508,63.694805,0.871225,93.0,-1000000.0,223,1.30515831694
19801,tail light lens,NEW GM STANDARD CAB 3RD BRAKE LIGHT LENS 94-04 S-10 SONOMA GM# 16520296,33716|38661,9903,724907626,3:3:3,6,1.0,1261.888916,1.0,-8.009033,-5.406009,23.677715,0.484685291148,52800.0,0.0,172,-100.0
221426,path to exile fnm,Path to Exile x 4 Rare Foil MTG Playset Magic the Gathering FNM July Promo ,49181,70863,793071278,3:3:2,6,1.0,4452.125,1.0,-6.255907,-3.625801,41.708298,0.513512,38.0,363636.0,164,-100.0
95720,eye cream,NEW! Clinique Repairwear Laser Focus Wrinkle Correcting Eye Cream  5ml,177764,46958,753409772,3:3:3,6,1.0,3576.538574,1.0,-5.792368,-3.531935,28.976135,0.343766,14451.0,305439.0,172,-100.0
68514,vintage north face,THE NORTH FACE NUPTUSE 700 JACKET VINTAGE ICE BLUE - Last Chance !,57988,33790,693264220,3:3:3,6,1.0,2480.0,1.0,-9.720062,-4.650996,34.622005,0.517288891805,719.0,87719.0,170,-100.0
92195,quithort deck,"YuGiOh Qliphort Deck **TOURNAMENT READY** Comes with Extra Deck, Fast Shipping!",31395,45249,753408494,3:3:3,6,1.0,3344.583252,1.0,-8.192919,-3.192626,70.310989,0.783166,26.0,538461.0,137,-100.0
58869,excursion diesel,Ford : Excursion Eddie Bauer Sport Utility 4-Door,31834,29004,693261831,3:3:3,6,1.0,4278.555664,1.0,-7.390667,-4.736623,21.3153,0.796615365749,4643.0,-1000000.0,144,-100.0
19856,porsche cayenne,Porsche : Cayenne S,43923,9931,724905269,3:3:3,6,1.0,3317.833252,1.0,-10.897149,-2.624201,45.727448,0.662753468517,135770.0,36697.0,140,-100.0
14183,doll feather angel wings,Dollmore BJD Article Size Lusion Size - Angel Feather Wings (White),160852,7085,724904897,3:3:3,6,1.0,2676.618,0.0,-7.748448,-4.301332,76.090607,0.0,0.0,0.0,171,-100.0
92642,exfoliating bath glove,Exfoliating Bath Body Glove Spa Sponge Loofah Loofa Brush Sisal Scrubber NEW !!!,74990,45464,753407622,3:3:3,6,1.0,2676.618,0.0,-6.139602,-4.095779,64.488167,0.473819,0.0,0.0,172,-100.0
154576,sapphires,1.75 CT Awesome Royal Yellow Sapphire Oval Cut Gemstone,4644,56504,780085597,3:3:3,6,1.0,2424.615479,1.0,-7.390667,-4.736623,17.164276,0.559342,377191.0,-1000000.0,172,-100.0
56582,carbon fiber sheet 3mm,200×300×3mm With 100%25 Real Carbon Fiber plate panel sheet 3K plain weave WW,34056,27920,693263222,3:3:3,6,1.0,4417.111328,1.0,-8.282728,-4.785718,51.27845,0.29478625105,14.0,333333.0,173,-100.0
167444,cars tip over tractor,Disney Pixar Cars Tip & Toot Tractor Push Button Makes Noise & Tips Over ,142316,62768,809742967,3:3:3,6,1.0,2676.618,0.0,-7.658522,-4.875734,71.83593,0.027341,0.0,0.0,183,-100.0
6007,jaguar xj6 seats,97 JAGUAR XJ6 CORE LEFT FRONT AGD LEATHER ELECTRIC SEAT ,33701|42612,2983,724909655,3:2:3,6,1.0,3319.384521,1.0,-7.709914,-3.586124,50.623837,0.276556509019,742.0,-1000000.0,154,-100.0
149897,moto g case,PREMIUM Luxury PU Leather Wallet-Style Case Flip Cover Stand for Smartphone,20349,54321,780090433,3:3:3,6,1.0,3327.0,1.0,-7.760855,-4.77712,18.877588,0.671907,121803.0,470823.0,208,-0.834129139845
93257,card holder,Genuine Real Leather Slim Thin Credit Card Holder Mini wallet ID Case Wallet,2996,45778,753413118,3:3:3,6,1.0,3873.214355,1.0,-6.439981,-3.634648,30.308098,0.192111,307528.0,226326.0,222,1.53097595474
224492,bb  maybelline,"(2 PACK) Maybelline Dream Fresh Bb Cream Skin Perfector, Deep Sheer Tint, 1 oz",177665,72325,793075672,3:3:3,6,1.0,2676.618,0.0,-6.403434,-3.594227,45.468559,0.609874,296.0,-1000000.0,171,0.0
148714,cazal gold,VINTAGE CAZAL Mod  GLASSES SUNGLASSES FRAME PILOT AVIATOR EYEGLASSES GOLD,175805,53789,780089388,3:3:3,6,1.0,2660.333252,1.0,-8.636496,-3.936651,40.422401,0.067684,640.0,-1000000.0,171,-100.0
82338,tactical boots,"BATES MEN'S 8"" TACTICAL SPORT SZ SIDE ZIP BOOTS BLACK LEATHER 8.5 MEDIUM $120",11498,40617,753407074,3:3:3,6,1.0,3212.1875,1.0,-8.793917,-3.862618,29.496548,0.743284,13484.0,185185.0,225,-100.0
152930,oakley daisy chain sunglasses,OAKLEY DAISY CHAIN 004062-14 GOLD/PINK FRAME-BROWN GRADIENT POLARIZED LENS ,45246,55710,780091751,3:3:3,6,1.0,3166.769287,1.0,-8.231959,-3.360364,81.301323,0.535731,13.0,-1000000.0,180,1.35981646663
69111,authentic louis vuittons belt,Louis Vuitton Damier Graphite Belt 90/36 Receipt 100%25 Authentic,2993,34073,740193124,3:3:3,6,1.0,3525.666748,1.0,-10.051088,-3.146999,76.962845,0.31147223231,177.0,-1000000.0,147,1.21422322189
222674,26 bicycle wheel rear black,WHEEL MASTER 26 x 1.75 Rear Wheel Rim 36H 5 6 7 Speed Black Bike Bicycle NEW!,177830,71450,793071762,3:3:3,6,1.0,2676.618,0.0,-8.828723,-3.977865,55.298679,0.307058,0.0,0.0,143,2.53998891716
155530,gta v ps3,"Grand Theft Auto V (Sony PlayStation 3, 2013)",139973,56974,780086117,3:3:3,6,1.0,4150.818359,1.0,-7.770851,-5.076819,72.263802,0.691914,667.0,374149.0,150,0.0
60273,gpr-17,OEM Canon GPR-17 Black Toner ,16204,29710,693261853,3:3:3,6,1.0,2426.928467,1.0,-7.719362,-4.461019,37.771118,0.680633681552,122.0,-1000000.0,210,0.199041916168
89042,calvin klein,"New in Box- $1,095.00 Calvin Klein Collection Carolin Haircalf Pumps Size 9 (39)",55793,43772,740191659,3:3:3,6,1.0,1453.0,1.0,-7.390667,-4.736623,40.841671,0.0350877192982,44838.0,46985.0,215,-100.0
163777,1985 ford ltd brakes wheel cylinder,Wheel Cylinders Set REAR 29-13008 American Motors Dodge Ford Jeep Mazda,33571,60999,809743445,3:3:3,6,1.0,2676.618,0.0,-7.156344,-4.800385,51.72641,0.300737,0.0,0.0,207,-100.0
77639,.21 nitro engine,Brand New O.S. .21 Engine Earthquake 3.5cc,34061,38318,740194311,3:3:3,6,1.0,3434.846191,1.0,-7.390667,-4.736623,47.5205,0.845499181669,0.0,-1000000.0,184,0.642340376251
164512,1998 fleetwood discovery,1998 Fleetwood Discovery 36' Class A RV Cummins Diesel Generator NEW YORK,50056,61372,809747889,3:3:3,6,1.0,2676.618,0.0,-11.904646,-4.560694,59.23101,0.725032,0.0,0.0,139,-100.0
69209,kim rogers,KIM ROGERS WOMEN'S BLOUSE STRETCH  SCOOP NECK BLUE SZ MEDIUM M SHORT SLEEVE ,53159,34112,753409031,3:3:3,6,1.0,3178.06665,1.0,-7.790375,-4.552893,46.717491,0.480579,2247.0,45454.0,173,1.51695238095
218686,slimjim tool,Lockout Tool Slim Jim Car Door Opener Unlock Universal Access Aid,171833,69540,793069656,:3:,6,1.0,2676.618,0.0,-4.760475,-1.689936,36.920868,0.025078,29.0,-1000000.0,236,-100.0
162225,honda motorcycles,Honda : Other,6708,60286,809743589,:3:3,6,1.0,4833.666504,1.0,-10.888277,-3.073632,7.863227,0.403587,7198.0,-1000000.0,143,-100.0
52973,1977 topps psa carew,1977 TOPPS BASEBALL #120 ROD CAREW PSA  HOF,213,26184,693261675,3:3:3,6,1.0,2676.618,0.0,-7.390667,-4.736623,89.600456,0.786822610297,0.0,0.0,150,2.23955038298
54942,asics nimbus,ASICS Men's Gel-Nimbus 16 Lite Show Running Shoe Black / Green / Silver,15709,27117,693264616,3:3:3,6,1.0,3862.666748,1.0,-8.118481,-4.549988,48.767895,0.552048921066,1976.0,121323.0,172,-100.0
19023,office 2007,Microsoft Office Home and Student 2007 ,3768,9520,724905660,3:3:3,6,1.0,3446.333252,1.0,-7.390667,-4.736623,27.396444,0.833855799373,3690.0,341269.0,137,-100.0
227153,custom,"(3) S scale Freight cars (NO Trucks) with Custom loads, C-5",180286,73629,793070882,3:3:3,6,1.0,995.923096,1.0,-8.14474,-4.367173,10.297478,0.0,603228.0,191489.0,141,-100.0
228360,ju 188,Matchbox 1:72 Junkers Ju188 WWII German - Plastic Model Kit #PK109,50297,74164,793071474,3:3:3,6,1.0,2644.928467,1.0,-7.861373,-5.388058,31.645521,0.404884,135.0,-1000000.0,135,-100.0
156101,zte z791 case,TPU Flexi Case Phone Cover for ZTE Overture 2 Fanfare Maven Z810 Z812 Z791 Z792,20349,57252,780091908,3:3:3,6,1.0,2676.618,0.0,-5.346746,-3.167776,55.682392,0.51132,0.0,0.0,199,3.15665547479
69911,2013 leaf perfect game autograph alex jackson,ALEX JACKSON 2013 Leaf Perfect Game Blue Jersey Patch Auto Rookie Card RC 20/25,213,34487,687423738,3:3:3,6,1.0,2676.618,0.0,-8.099555,-4.883871,99.464279,0.633933786157,0.0,0.0,173,2.87394027718
155061,linen pouch,lot 10 DRAWSTRING BURLAP LINEN JUTE SACK BAGS RUSTIC WEDDING FAVOR JEWELRY POUCH,33156|102379,56747,780091194,3:3:3,6,1.0,1923.736816,1.0,-5.848644,-3.779625,44.167225,0.218421,1022.0,-1000000.0,235,-100.0
13660,adirondack spruce,Red Spruce Dreadnought Guitar Top North Carolina Tonewood Adirondack Soundboard,47067,6774,724910969,3:3:3,6,1.0,4478.54541,1.0,-8.213881,-3.897952,52.820801,0.691579416351,119.0,-1000000.0,0,0.0
55587,billy boy arnold,BILLY BOY ARNOLD - ELDORADO CADILLAC CD,176984,27414,693266758,3:3:3,6,1.0,2676.618,0.0,-7.537367,-4.462092,64.736244,0.35270335831,85.0,-1000000.0,171,-100.0
11451,mexican talavera pottery,"11.5"" Talavera PLATE PLATTER Hand Painted Ceramic Mexican Pottery Decor HANDMADE",14343,5656,724905662,3:3:3,6,1.0,3492.333252,1.0,-8.720017,-4.252922,55.915993,0.706625627734,5127.0,-1000000.0,171,-100.0
73247,dell optiplex 960,Dell OptiPlex 960 Desktop Core 2 Quad 2.66GHz 2GB 160GB,179,36152,687422590,3:3:3,6,1.0,3267.823486,1.0,-7.390667,-4.736623,67.016693,0.732213123471,523.0,108695.0,224,-100.0
80254,car brake keychain,JDM Car Parts Racing Sorted Turbo Piston Exhaust Keychain Keyring Fob Key Ring,50431,39610,740195395,3:3:3,6,1.0,2676.618,0.0,-5.964195,-2.686631,48.919563,0.493227289673,0.0,0.0,171,-100.0
224159,audio control analyzer,AUDIO CONTROL C-101 10 BAND OCTAVE EQUALIZER SPECTRUM ANALYZER PINK NOISE TESTED,3271,72156,793071826,3:3:3,6,1.0,2676.618,0.0,-8.721393,-3.137374,71.359848,0.07623,8.0,-1000000.0,172,1.92428401567
86290,stainless steel earrings,2Pcs Black Silver Men's Barbell Punk Stainless Steel Crystal Ear Studs Earrings,50647|14085,42427,740196731,3:3:3,6,1.0,3945.25,1.0,-5.450792,-2.736217,57.526527,0.593480202441,47112.0,308900.0,194,1.58714575742
56248,bullet vibrater,Personal Mini Bullet Body Neck Travel Massage Vibrator Pocket Massager [CTX],67662,27741,693264061,3:3:3,6,1.0,3857.5,1.0,-7.390667,-4.736623,30.727581,0.190933538225,1990.0,170028.0,219,-100.0
88794,the smiths vinyl,THE SMITHS**LOUDER THAN BOMBS (GATEFOLD)**2 VINYL SET,176985,43673,753412030,3:3:3,6,1.0,3659.583252,1.0,-8.079272,-4.116813,46.082989,0.538893,682.0,-1000000.0,135,-100.0
82042,suzuki hayabusa,Suzuki : Hayabusa,50030,40467,740196408,3:3:3,6,1.0,3160.399902,1.0,-10.955543,-3.433755,33.909122,0.439055932751,90168.0,62500.0,172,-100.0
232307,meizu mx 5,MEIZU MX5 32GB - International Version (Latest with Google from factory) ,9355,76053,793070147,3:3:3,6,1.0,1733.176514,1.0,-7.950609,-4.557839,47.832722,0.324924,470.0,324324.0,149,2.31799559433
225137,f-250 4x4,Ford : F-250 LARIAT CREW 4X4 DIESEL NAV REAR CAM,39415,72646,793074575,3:3:3,6,1.0,2922.307617,1.0,-10.711958,-4.63762,29.214821,0.486762,5590.0,-1000000.0,141,-100.0
148703,cat tank top,3X~ALICE in WONDERLAND~purple~TANK TOP~CHESHIRE CAT~punk~Disney~plus torrid bow,53159,53787,780092044,3:3:3,6,1.0,2221.3125,1.0,-9.180018,-4.353512,37.589737,0.522328,6806.0,153846.0,206,1.8176037105
57831,david yurman gold bracelet,David Yurman - Silver/18k Gold Bow Charm Figaro Chain Bracelet - Mint!,164313,28507,693260839,3:3:3,6,1.0,3058.642822,1.0,-7.390667,-4.736623,81.2425,0.215701988721,673.0,-1000000.0,142,2.16030430034
167263,gainer,DYMATIZE NUTRITION Super Mass Gainer Gourmet Vanilla 12 lbs,97036,62690,809745195,3:3:3,6,1.0,2899.083252,1.0,-5.944254,-3.56758,33.279888,0.006061,2169.0,360000.0,202,-100.0
223275,abdominal exercise equipment,Abdominal Exercise Equipment Fitness Workout Machine Abs Exerciser Ab Home Gym ,15274,71751,793073806,3:3:3,6,1.0,4070.230713,1.0,-9.243871,-4.139567,92.157768,0.554546,360.0,-1000000.0,212,-100.0
80766,mickey mouse clubhouse cake decorations,MICKEY MOUSE CLUBHOUSE party edible image cake topper decoration frosting sheet,46281,39856,740193525,3:3:3,6,1.0,4136.166504,1.0,-7.201536,-4.240111,69.778976,0.282318704932,179.0,-1000000.0,195,0.34140507054
15781,meditation cushion buckwheat,FREE SHIPPING 2pc Set Buckwheat Hulls Zafu/ Zabuton Yoga Meditation Cushions Mat,1523,7892,724906950,3:3:3,6,1.0,2676.618,0.0,-6.526851,-4.077505,75.415329,0.436037692484,0.0,0.0,168,-100.0
8123,158-0832 1992 dodge stealth r/t 3.0l,Mass Air Flow Sensor BECK/ARNLEY 158-0832,33557,4002,724907399,3:3:3,6,1.0,2676.618,0.0,-7.503892,-4.195674,60.847752,0.0,0.0,0.0,223,-100.0
66081,royalstar,Vintage 1982 Tama Royalstar Drum Set Camco Lugs Red kit,38097,32579,693262435,3:3:3,6,1.0,2145.636475,1.0,-10.263812,-3.589794,41.350998,0.189714285714,29515.0,-1000000.0,171,-100.0
155109,sony memory stick,SanDisk Sony Memory Stick Pro Duo 256mb Digital Camera Flash Memory Card,18871,56775,780088820,3:3:3,6,1.0,3436.133301,1.0,-7.390667,-4.736623,50.590759,0.42688,1134.0,380165.0,132,2.21856080263
167406,carlos correa bowman chrome auto,Carlos Correa 2013 Bowman Chrome Blue Ref Auto RC /150 BGS 9.5 10 Gem Mint ROY,213,62748,809744312,3:3:3,6,1.0,4517.470703,1.0,-7.390667,-4.736623,41.389038,0.88041,184.0,78947.0,148,2.08184222496
71096,audi womens,Audi Collection Audi Women's Team Cycling Jersey Small,50429,35096,687422587,3:3:3,6,1.0,2676.618,0.0,-8.518251,-5.166127,31.335287,0.0,0.0,0.0,173,-100.0
91372,adolph coors golden colorado americas fine light beer bar mirror framed in wood,ADOLPH COORS GOLDEN COLORADO AMERICAS FINE LIGHT BEER BAR MIRROR FRAMED IN WOOD,13551,44846,753411678,3:3:3,6,1.0,2676.618,0.0,-7.8772,-4.420369,218.963699,0.128675,0.0,0.0,139,-100.0
223901,d810,Dell D810 Pentium M  Laptop  ,177,72035,793070091,3:3:3,6,1.0,756.714294,1.0,-8.195076,-3.770281,32.023682,0.013415,4259.0,272727.0,146,0.175126238199
96651,fender mim,2010 MIM Fender Stratocaster Electric Guitar Strat Black on Black! w/Gig Bag,33034,47410,753409524,3:3:3,6,1.0,3152.642822,1.0,-7.390667,-4.736623,49.335617,0.646627,308.0,-1000000.0,148,1.30198743074
143246,mi fi 3g,Verizon Wireless UNLIMITED 3G Data MiFi 2200 For $15 A Month Prepaid RV Truckers,175710,51170,780087648,:3:3,6,1.0,2676.618,0.0,-5.33055,-2.600643,39.40588,0.179819,0.0,0.0,143,-100.0
148143,buck 560,"Buck 560 XLTI Titanium Lock Back Folding Knife, Unused, Lot #12150",48818,53534,780086998,3:3:3,6,1.0,2758.25,1.0,-8.464064,-3.354544,45.72797,0.798514,7.0,-1000000.0,138,-100.0
144863,1949 bowman doby,1949 Bowman #233 Larry Doby RC PSA 6 14076209,213,51934,780085941,3:3:3,6,1.0,2832.75,1.0,-7.574511,-3.954281,77.050438,0.810319,7.0,-1000000.0,160,1.80053693007
84197,wavves,WAVVES : King Of The Beach VINYL LP SEALED,176985,41465,687422827,3:3:3,6,1.0,2834.416748,1.0,-7.699164,-3.496811,41.224335,0.391836734694,113.0,-1000000.0,137,-100.0
53750,24x1.75 tire,MAXXIS 24x1.75 BIKE BICYCLE TIRE 24 1.75 BLACK NWT NEW,177828,26549,740190858,3:3:3,6,1.0,3656.846191,1.0,-7.699072,-3.608463,62.94191,0.549899162909,238.0,-1000000.0,185,1.90189539683
153136,vintage button eyes mohair teddy,"Vintage Small 10.5"" Mohair Jointed Teddy Bear Big Ears - Velvet Pads Button Eyes",117,55807,780089559,3:3:3,6,1.0,2676.618,0.0,-7.977646,-4.422301,77.400597,0.026843,0.0,0.0,135,-100.0
231109,national park decal,Yosemite National Park Sticker - Bumper Sticker Window Decal,14029,75486,793070850,3:3:3,6,1.0,2431.75,1.0,-4.882614,-3.300517,42.004871,0.050318,1307.0,-1000000.0,170,-100.0
65699,rag and bone,Women's Rag & Bone Black Leggings Jeans Size 27 ,11554,32400,693260543,3:3:3,6,1.0,2798.25,1.0,-8.922786,-3.826133,43.582897,0.322521018425,2965.0,119565.0,153,-0.238496850672
89954,edgefield pottery,Fresh Antique Edgefield Chandler Decorated Slipware Stone Pottery Jar-Crock Slip,4232,44186,753407771,3:3:3,6,1.0,1828.083374,1.0,-7.837261,-1.925453,47.610535,0.020353,7.0,-1000000.0,137,-100.0
149530,cp rail lunchbox,CANADIAN TRAIN CP RAIL METAL LUNCHBOX ....1970 - VERY CLEAN / No Thermos,1410,54167,780091726,3:3:3,6,1.0,2676.618,0.0,-7.524858,-4.296981,78.184204,0.06729,0.0,0.0,172,-100.0
15582,750 ti,ZOTAC / NVIDIA GeForce GTX 750 Ti 2GB GDDR5 Video Card,27386,7784,724906082,3:3:3,6,1.0,4057.785645,1.0,-9.836002,-3.859366,17.804934,0.761336515513,1202.0,416666.0,132,1.53864930838
93031,vintage cap gun,Vintage MATTEL FANNER 50 Toy Cap Gun Western Pistol Cowboy ,152939,45661,740195421,3:3:3,6,1.0,3370.583252,1.0,-9.457997,-4.239381,47.17173,0.499712610645,2335.0,-1000000.0,220,-100.0
155760,watch men,U.S.A Shark 3D Dial Big Case Analog Rubber Quartz Sport Men Watch Black Red,31387,57099,780091708,3:3:3,6,1.0,2731.611084,1.0,-7.536523,-4.509912,16.3839,0.846879,349854.0,273551.0,146,0.9904691798
69791,2004 toyota tacoma bed liner mats,All Weather Trunk Bed Liner Cargo Mat Rubber Black Midnight Shadow Std 2E,33697,34421,687419099,3:3:3,6,1.0,2676.618,0.0,-7.710058,-4.893758,41.37838,0.234091588692,0.0,0.0,210,-100.0
176880,star wars miniature raider,Star Wars X-Wing Miniatures Imperial Raider Expansion Pack No TIE Advanced ,158727,67371,809747968,3:3:3,6,1.0,2676.618,0.0,-7.428142,-2.812222,73.850372,0.311233,0.0,0.0,136,-100.0
69528,kremlin spoon,VTG Russian ENAMEL COLLECTIBLE Souvenir SPOON from  USSR view of Moscow Kremlin,13836,34284,687418558,3:3:3,6,1.0,2676.618,0.0,-7.801683,-5.271702,35.348877,0.0345963756178,0.0,0.0,172,-100.0
86460,orange thunderverb,Orange TV200H Thunderverb 200,10171,42527,753408099,3:3:3,6,1.0,2098.333252,1.0,-7.957241,-3.807966,32.06638,0.716973,58.0,-1000000.0,148,1.36540740486
45203,kenzo sweatshirt,New Unisex Hoodie Sweatshirts kenzo8 Totem silver eyes wool Sweater sz S/M/L/XL,155183,22495,740195305,:3:3,6,1.0,3654.0,1.0,-7.788497,-3.969901,40.046883,0.385156202238,257.0,-1000000.0,147,-100.0
76467,juventus tracksuit,Nike Juventus Football Tracksuit /Jacket TURIN N98 *JUVENTUS JACKET LARGE,2887,37713,687418955,3:3:3,6,1.0,2157.230713,1.0,-7.410896,-4.092818,50.579597,0.01998810232,46.0,-1000000.0,226,-100.0
85610,men chelsea boots,Florsheim Brown Suede Chelsea Style Slip On Elastic Ankle Boots men's 8D clean,11498,42085,740191472,3:3:3,6,1.0,2854.8125,1.0,-8.536306,-5.381195,30.081839,0.703449313145,6062.0,-1000000.0,138,-100.0
171000,gps tracker device,RealTime GPS Tracker GSM GPRS System Vehicle Tracking Device TK102 Mini Spy,73362,64533,809748126,3:3:3,6,1.0,3730.06665,1.0,-5.054235,-2.10511,61.769608,0.853852,1668.0,-1000000.0,174,1.99172056921
67184,finders keepers,Finders Keepers basic instinct blurred floral print skirt size small RETAIL $146,63864,33168,740193669,3:3:3,6,1.0,2133.230713,1.0,-7.390667,-4.736623,54.333839,0.0231136113489,705.0,76923.0,172,1.51695238095
175279,truly madly vhs,Truly Madly Deeply VHS OOP Alan Rickman Juliet Stevenson ,309,66550,809745933,3:3:3,6,1.0,2676.618,0.0,-7.468103,-3.885643,78.517548,0.316855,0.0,0.0,172,-100.0
